Package Name : com.yodesoft.android.game.yopuzzleHills,uses-permission,[android:name=android.permission.SET_WALLPAPER],null,,
Package Name : com.yodesoft.android.game.yopuzzleHills,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
,,,,Total: 5,
Package Name : com.yodesoft.android.game.yopuzzleLemurs,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleLemurs,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : com.yodesoft.android.game.yopuzzleLemurs,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : com.yodesoft.android.game.yopuzzleLemurs,uses-permission,[android:name=android.permission.SET_WALLPAPER],null,,
Package Name : com.yodesoft.android.game.yopuzzleLemurs,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
,,,,Total: 5,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.SYSTEM_ALERT_WINDOW],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.READ_CONTACTS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.READ_SMS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.INJECT_EVENT],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.ACCESS_COARSE_LOCATION],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.ACCESS_NETWORK_STATE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.CHANGE_NETWORK_STATE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.READ_PHONE_STATE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.MODIFY_PHONE_STATE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.ACCESS_COARSE_UPDATES],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.DISABLE_KEYGUARD],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.WAKE_LOCK],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.MODIFY_AUDIO_SETTINGS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.GET_ACCOUNTS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.GET_TASKS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.CALL_PHONE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.RECORD_AUDIO],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.EXPAND_STATUS_BAR],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.WRITE_CALENDAR],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.READ_CALENDAR],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.RECEIVE_BOOT_COMPLETED],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.WRITE_CONTACTS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.CALL_PHONE],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.READ_CONTACTS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.READ_SMS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.INJECT_EVENT],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.SEND_SMS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.WRITE_SMS],null,,
Package Name : es.codefactory.android.app.ma.vocalizerenudemo,uses-permission,[android:name=android.permission.WRITE_SETTINGS],null,,
,,,,Total: 36,
Package Name : it.streamingmedia.radiofiesole,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : it.streamingmedia.radiofiesole,uses-permission,[android:name=android.permission.ACCESS_FINE_LOCATION],null,,
,,,,Total: 2,
Package Name : kynam.ime.gotiengviet.donut,uses-permission,[android:name=android.permission.VIBRATE],null,,
Package Name : kynam.ime.gotiengviet.donut,uses-permission,[android:name=android.permission.READ_USER_DICTIONARY],null,,
Package Name : kynam.ime.gotiengviet.donut,uses-permission,[android:name=android.permission.WRITE_USER_DICTIONARY],null,,
Package Name : kynam.ime.gotiengviet.donut,uses-permission,[android:name=android.permission.READ_CONTACTS],null,,
Package Name : kynam.ime.gotiengviet.donut,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
,,,,Total: 5,
Package Name : vpoint.com.vn.phongthuytuvi,uses-permission,[android:name=android.permission.INTERNET],null,,
Package Name : vpoint.com.vn.phongthuytuvi,uses-permission,[android:name=android.permission.WRITE_EXTERNAL_STORAGE],null,,
